Table 1
date,temperaturemax,fastest2minwindspeed,,
2018-03-20,57.0,21.03,,
2018-04-01,75.0,16.11,,
2018-04-04,77.0,23.94,,
2018-04-10,62.1,14.99,,
2018-04-11,62.1,12.08,,
2018-04-13,80.1,27.96,,
2018-04-15,82.0,38.92,,
2018-04-21,68.0,14.09,,
2018-04-26,75.0,21.92,,
2018-04-27,73.0,14.99,,
2018-05-01,82.9,16.11,,
2018-05-13,93.0,14.09,,
2018-05-14,93.0,16.11,,
2018-05-18,82.0,14.99,,
2018-05-25,86.0,14.09,,
2018-05-26,87.1,29.08,,
2018-06-07,84.9,12.08,,
2018-06-12,70.0,14.99,,
2018-06-16,90.0,12.08,,
2018-06-18,93.9,14.09,,
2018-06-20,93.9,17.0,,
2018-06-24,96.1,16.11,,
2018-06-26,73.9,14.99,,
2018-07-06,93.0,16.11,,
2018-07-08,82.0,17.0,,
2018-07-10,91.0,12.97,,
2018-07-16,95.0,21.03,,
2018-07-18,89.1,14.99,,
2018-07-19,90.0,16.11,,
2018-07-21,88.0,17.0,,
2018-07-23,88.0,21.92,,
2018-07-25,82.0,12.97,,
2018-08-01,90.0,18.12,,
2018-08-07,93.0,16.11,,
2018-08-09,90.0,12.08,,
2018-08-10,91.0,8.95,,
2018-08-13,84.9,17.0,,
2018-08-20,87.1,16.11,,
2018-08-27,93.0,12.08,,
2018-08-31,91.9,14.99,,
2018-09-10,88.0,23.04,,
2018-09-28,79.0,14.99,,
2018-10-01,82.0,8.95,,
2018-10-03,86.0,8.95,,
2018-10-04,89.1,10.07,,
2018-10-07,87.1,10.07,,
2018-10-08,84.9,16.11,,
2018-10-11,79.0,33.11,,
2018-10-13,70.0,12.97,,
2018-10-15,80.1,16.11,,
2018-10-17,71.1,12.08,,
2018-10-18,62.1,21.92,,
2018-10-25,55.0,8.05,,
2018-11-05,62.1,18.12,,
2018-11-06,73.9,27.96,,
2018-11-10,52.0,16.11,,
2018-11-24,45.0,12.97,,
2018-11-29,51.1,10.07,,
2018-12-02,71.1,21.03,,
2018-12-10,34.0,16.11,,
2018-12-17,61.0,14.99,,
2018-12-20,66.0,23.04,,
2018-12-22,53.1,16.11,,
2018-12-30,59.0,10.07,,
2019-01-07,51.1,12.97,,
2019-01-25,46.9,14.09,,
2019-02-04,68.0,14.09,,
2019-02-10,43.0,12.97,,
2019-02-16,57.9,25.05,,
2019-02-18,63.0,14.09,,
2019-02-19,45.0,12.08,,
2019-02-21,59.0,10.07,,
2019-02-24,64.9,29.08,,
2019-03-02,59.0,12.97,,
2019-03-16,59.0,14.09,,
2019-03-19,55.0,14.99,,
2019-03-21,59.0,14.09,,
2019-03-26,55.9,21.03,,
2019-04-02,39.9,12.97,,
2019-04-13,70.0,14.09,,
2019-04-14,79.0,31.09,,
2019-04-17,80.1,12.97,,
2019-04-20,66.0,27.96,,
2019-05-01,84.0,17.0,,
2019-05-05,77.0,23.04,,
2019-05-07,79.0,10.07,,
2019-05-09,82.9,14.99,,
2019-05-12,75.9,21.92,,
2019-05-27,89.1,12.97,,
2019-06-04,84.0,17.0,,
2019-06-09,80.1,16.11,,
2019-06-10,87.1,14.09,,
2019-06-22,84.0,12.08,,
2019-06-25,90.0,16.11,,
2019-07-12,91.9,16.11,,
2019-07-13,95.0,12.08,,
2019-07-16,96.1,14.99,,
2019-07-18,96.1,19.91,,
2019-08-05,84.9,14.09,,
2019-08-15,90.0,17.0,,
2019-08-30,90.0,12.97,,
2019-08-31,89.1,12.08,,
2019-09-03,91.0,10.07,,
2019-09-05,79.0,21.03,,
2019-09-08,89.1,10.07,,
2019-09-21,88.0,12.08,,
2019-09-24,89.1,12.97,,
2019-09-25,87.1,12.97,,
2019-09-28,93.9,16.11,,
2019-10-05,68.0,21.92,,
2019-10-06,82.0,12.08,,
2019-10-21,73.9,12.97,,
2019-10-23,69.1,12.08,,
2019-10-25,75.0,8.05,,
2019-10-26,79.0,16.11,,
2019-11-02,62.1,6.93,,
2019-11-04,64.0,8.95,,
2019-11-08,57.9,18.12,,
2019-11-09,52.0,10.07,,
2019-11-10,64.9,14.09,,
2019-11-12,55.9,14.99,,
2019-11-21,59.0,10.07,,
2019-11-28,59.0,14.09,,
2019-11-29,55.9,8.05,,
2019-12-02,50.0,18.12,,
2019-12-03,51.1,12.08,,
2019-12-04,57.0,19.91,,
2019-12-21,48.9,8.95,,
2020-01-03,57.9,14.09,,
2020-01-05,51.1,17.0,,
2020-01-16,64.0,16.11,,
2020-01-19,55.9,16.11,,
2020-01-23,48.9,8.95,,
2020-01-27,54.0,12.08,,
2020-01-28,53.1,10.07,,
2020-01-31,46.9,12.97,,
2020-02-09,54.0,12.08,,
2020-02-13,69.1,23.04,,
2020-02-16,55.0,12.97,,
2007-01-05,72.0,21.03,,
2007-01-11,51.1,12.08,,
2007-01-25,46.9,19.91,,
2007-01-31,39.9,12.97,,
2007-02-06,39.0,17.0,,
2007-02-18,45.0,23.94,,
2007-02-19,50.0,17.9,,
2007-02-25,51.1,16.11,,
2007-02-27,64.9,10.07,,
2007-03-03,69.1,25.95,,
2007-03-04,50.0,17.0,,
2007-03-05,64.0,21.92,,
2007-03-07,70.0,25.05,,
2007-03-13,80.1,14.09,,
2007-03-19,63.0,23.04,,
2007-03-27,87.1,14.09,,
2007-04-04,82.0,17.9,,
2007-04-14,70.0,17.0,,
2007-04-22,84.0,12.97,,
2007-04-23,82.9,21.92,,
2007-04-24,82.9,16.11,,
2007-05-03,71.1,17.0,,
2007-05-05,66.0,6.93,,
2007-05-08,69.1,17.9,,
2007-05-14,75.0,12.97,,
2007-05-17,69.1,12.97,,
2007-05-20,82.9,17.0,,
2007-05-27,91.0,14.09,,
2007-05-30,90.0,14.09,,
2007-06-13,79.0,14.09,,
2007-06-16,82.9,14.99,,
2007-06-21,87.1,12.97,,
2007-06-26,95.0,29.08,,
2007-07-01,86.0,17.0,,
2007-07-02,84.0,12.08,,
2007-07-05,91.9,17.9,,
2007-07-06,93.9,12.97,,
2007-07-20,88.0,14.09,,
2007-07-22,84.9,17.9,,
2007-07-27,93.9,23.04,,
2007-08-05,98.1,12.97,,
2007-08-10,104.0,19.91,,
2007-08-11,84.9,14.99,,
2007-08-12,91.9,12.97,,
2007-08-28,93.9,12.97,,
2007-08-31,91.0,14.09,,
2007-09-03,91.0,10.07,,
2007-09-21,81.0,14.09,,
2007-09-23,91.9,12.97,,
2007-09-27,91.0,12.08,,
2007-10-06,82.9,10.07,,
2007-10-10,88.0,17.9,,
2007-11-02,62.1,23.04,,
2007-11-04,66.0,14.09,,
2007-11-08,54.0,12.08,,
2007-11-11,57.9,10.07,,
2007-11-16,51.1,17.0,,
2007-11-21,78.1,21.03,,
2007-11-22,77.0,29.08,,
2007-11-24,50.0,14.09,,
2007-12-05,53.1,17.0,,
2007-12-18,46.0,6.93,,
2007-12-19,53.1,12.97,,
2007-12-20,57.9,14.09,,
2007-12-21,48.0,17.0,,
2007-12-24,57.9,12.08,,
2007-12-25,54.0,12.97,,
2008-01-07,72.0,14.99,,
2008-01-08,73.0,16.11,,
2008-01-11,68.0,29.97,,
2008-01-22,42.1,10.07,,
2008-01-23,54.0,8.95,,
2008-01-24,46.9,17.9,,
2008-01-31,51.1,17.9,,
2008-02-01,60.1,25.95,,
2008-02-04,71.1,14.99,,
2008-02-06,77.0,33.11,,
2008-02-10,64.9,33.11,,
2008-02-11,46.9,12.08,,
2008-03-06,66.9,12.97,,
2008-03-08,66.0,40.94,,
2008-03-09,52.0,14.09,,
2008-03-13,75.9,17.0,,
2008-03-19,75.0,33.11,,
2008-03-24,51.1,17.0,,
2008-04-02,66.0,17.0,,
2008-04-05,64.9,14.99,,
2008-04-13,66.9,17.9,,
2008-04-20,73.9,25.05,,
2008-04-27,79.0,14.99,,
2008-05-08,77.0,21.03,,
2008-05-16,82.0,21.92,,
2008-05-19,75.0,19.91,,
2008-05-27,87.1,17.9,,
2008-06-07,100.0,16.11,,
2008-06-08,100.9,14.09,,
2008-06-26,97.0,14.99,,
2008-07-02,88.0,14.99,,
2008-07-12,89.1,12.08,,
2008-07-16,88.0,14.99,,
2008-07-21,97.0,10.07,,
2008-07-25,86.0,8.95,,
2008-08-09,89.1,14.09,,
2008-08-21,88.0,16.11,,
2008-08-22,88.0,17.0,,
2008-08-23,88.0,12.97,,
2008-08-25,88.0,12.97,,
2008-09-01,86.0,12.97,,
2008-09-03,90.0,10.07,,
2008-09-07,89.1,8.95,,
2008-09-20,73.0,12.97,,
2008-09-29,82.0,12.97,,
2008-10-27,60.1,16.11,,
2008-10-31,66.9,12.08,,
2008-11-10,61.0,12.08,,
2008-11-11,57.0,12.97,,
2008-11-22,46.0,12.97,,
2008-11-23,55.0,12.08,,
2008-12-06,46.9,8.05,,
2008-12-13,46.9,10.07,,
2008-12-15,70.0,21.92,,
2008-12-22,36.0,17.0,,
2008-12-25,66.0,23.94,,
2008-12-29,60.1,12.08,,
2009-01-06,57.0,16.11,,
2009-01-08,53.1,17.0,,
2009-01-12,48.0,12.97,,
2009-01-13,43.0,8.05,,
2009-01-25,36.0,14.09,,
2009-01-26,46.9,10.07,,
2009-01-27,43.0,8.05,,
2009-01-31,46.9,17.9,,
2009-02-02,64.0,21.03,,
2009-02-04,37.9,17.0,,
2009-02-08,75.0,16.11,,
2009-02-11,75.0,34.9,,
2009-02-21,54.0,17.0,,
2009-02-22,50.0,21.92,,
2009-02-24,46.0,12.08,,
2009-02-28,57.9,21.03,,
2009-03-07,82.0,16.11,,
2009-03-13,46.9,16.11,,
2009-03-25,48.9,12.97,,
2009-03-31,69.1,12.97,,
2009-04-07,51.1,21.92,,
2009-04-08,61.0,25.05,,
2009-04-12,66.0,14.09,,
2009-04-13,63.0,17.0,,
2009-04-17,73.9,10.07,,
2009-04-21,75.0,29.97,,
2009-04-25,91.9,16.11,,
2009-04-26,91.0,16.11,,
2009-05-04,87.1,25.95,,
2009-05-11,68.0,17.0,,
2009-05-21,82.0,14.99,,
2009-05-26,82.0,17.0,,
2009-05-28,86.0,25.95,,
2009-06-06,75.9,14.09,,
2009-06-16,73.0,14.99,,
2009-06-21,90.0,17.0,,
2009-06-22,88.0,14.09,,
2009-06-26,97.0,14.09,,
2009-06-30,95.0,19.91,,
2009-07-03,87.1,14.09,,
2009-07-04,90.0,14.09,,
2009-07-21,88.0,8.05,,
2009-07-28,95.0,27.96,,
2009-08-29,91.9,17.9,,
2009-08-30,86.0,12.08,,
2009-09-02,79.0,17.0,,
2009-09-17,71.1,10.07,,
2009-09-19,81.0,14.99,,
2009-10-01,73.0,14.09,,
2009-10-11,70.0,14.99,,
2009-10-13,77.0,8.95,,
2009-10-18,52.0,17.0,,
2009-10-20,72.0,12.08,,
2009-10-22,78.1,17.0,,
2009-10-23,81.0,21.03,,
2009-10-24,81.0,25.95,,
2009-10-28,75.9,16.11,,
2009-11-01,70.0,21.92,,
2009-11-02,60.1,12.08,,
2009-11-04,64.0,14.99,,
2009-11-10,63.0,16.11,,
2009-11-11,57.0,27.96,,
2009-11-24,57.9,10.07,,
2009-12-03,68.0,31.09,,
2009-12-13,42.1,8.95,,
2009-12-20,45.0,14.09,,
2010-01-04,36.0,12.97,,
2010-01-07,48.0,12.97,,
2010-01-08,42.1,23.04,,
2010-01-18,62.1,12.08,,
2010-01-22,39.9,12.97,,
2010-01-25,66.0,29.08,,
2010-02-07,42.1,12.97,,
2010-02-08,46.0,8.95,,
2010-02-23,53.1,8.95,,
2010-02-26,50.0,21.92,,
2010-03-05,51.1,14.09,,
2010-03-14,62.1,14.99,,
2010-03-16,52.0,14.09,,
2010-03-21,69.1,17.9,,
2010-03-25,75.9,21.03,,
2010-03-26,66.9,19.91,,
2010-03-29,66.9,12.97,,
2010-04-01,84.0,10.07,,
2010-04-03,80.1,16.11,,
2010-04-05,88.0,16.11,,
2010-04-15,75.0,8.95,,
2010-04-16,86.0,21.03,,
2010-04-22,75.0,12.97,,
2010-05-05,89.1,14.99,,
2010-05-12,84.9,21.92,,
2010-05-25,78.1,17.9,,
2010-06-03,89.1,12.97,,
2010-06-04,91.9,17.9,,
2010-06-10,91.0,17.9,,
2010-06-21,93.0,12.08,,
2010-06-23,97.0,17.0,,
2010-06-30,78.1,12.97,,
2010-07-05,97.0,12.08,,
2010-07-09,95.0,36.01,,
2010-07-12,87.1,14.99,,
2010-07-18,95.0,23.04,,
2010-07-31,78.1,10.07,,
2010-08-16,95.0,12.97,,
2010-08-23,89.1,16.11,,
2010-09-02,89.1,14.09,,
2010-09-08,91.0,17.9,,
2010-09-11,79.0,12.08,,
2010-09-14,96.1,16.11,,
2010-09-27,75.9,14.99,,
2010-10-04,68.0,16.11,,
2010-10-06,70.0,17.0,,
2010-10-11,87.1,14.99,,
2010-10-24,78.1,16.11,,
2010-10-29,62.1,14.99,,
2010-11-03,55.9,10.07,,
2010-11-05,61.0,12.97,,
2010-11-11,66.0,14.99,,
2010-11-12,66.0,17.9,,
2010-11-13,69.1,8.05,,
2010-11-19,61.0,12.08,,
2010-11-20,69.1,16.11,,
2010-11-24,63.0,12.08,,
2010-11-29,55.0,10.07,,
2010-12-12,52.0,21.03,,
2010-12-13,36.0,17.9,,
2010-12-14,35.1,17.9,,
2010-12-19,43.0,14.09,,
2010-12-21,42.1,8.05,,
2011-01-01,63.0,17.0,,
2011-01-08,44.1,19.91,,
2011-01-10,34.0,14.09,,
2011-01-12,37.9,21.92,,
2011-01-16,53.1,8.95,,
2011-01-21,46.9,17.9,,
2011-01-22,32.0,14.09,,
2011-01-27,48.0,12.08,,
2011-02-02,68.0,31.09,,
2011-02-04,37.0,8.95,,
2011-02-09,48.0,12.08,,
2011-02-11,51.1,6.93,,
2011-02-22,64.9,21.92,,
2011-02-25,73.9,31.99,,
2011-02-26,61.0,14.09,,
2011-02-28,81.0,31.99,,
2011-03-01,57.0,23.94,,
2011-03-13,77.0,14.99,,
2011-03-24,68.0,17.0,,
2011-03-26,50.0,14.09,,
2011-03-27,39.9,17.0,,
2011-04-08,82.0,21.92,,
2011-04-10,72.0,8.95,,
2011-04-12,73.0,31.99,,
2011-04-14,75.0,10.07,,
2011-04-17,71.1,17.0,,
2011-04-25,84.0,17.9,,
2011-04-28,78.1,31.09,,
2011-05-08,71.1,12.08,,
2011-05-09,80.1,8.05,,
2011-05-19,78.1,14.09,,
2011-05-21,84.0,10.07,,
2011-05-24,93.0,14.99,,
2011-05-28,86.0,14.99,,
2011-06-01,95.0,8.05,,
2011-06-05,90.0,16.11,,
2011-06-09,97.0,10.96,,
2011-06-14,84.0,12.97,,
2011-06-15,82.9,12.97,,
2011-06-20,93.0,21.03,,
2011-07-05,91.9,14.99,,
2011-07-06,89.1,21.92,,
2011-07-07,93.9,16.11,,
2011-07-11,96.1,17.0,,
2011-07-17,88.0,8.95,,
2011-07-22,102.9,17.9,,
2011-07-25,97.0,25.95,,
2011-07-29,104.0,12.08,,
2011-08-06,89.1,14.99,,
2011-08-12,88.0,17.0,,
2011-08-18,89.1,12.08,,
2011-08-31,82.9,8.95,,
2011-09-13,88.0,8.05,,
2011-09-17,61.0,14.09,,
2011-09-18,70.0,14.09,,
2011-09-20,78.1,6.93,,
2011-09-23,73.9,19.91,,
2011-10-09,77.0,16.11,,
2011-10-10,75.0,12.08,,
2011-10-16,77.0,17.0,,
2011-10-23,69.1,8.95,,
2011-11-03,66.9,12.97,,
2011-11-04,55.0,21.03,,
2011-11-07,71.1,8.05,,
2011-11-12,64.9,16.11,,
2011-11-14,75.9,23.94,,
2011-11-22,77.0,19.91,,
2011-11-23,73.9,21.92,,
2011-11-24,64.0,8.05,,
2011-11-26,70.0,17.0,,
2011-11-28,71.1,17.9,,
2011-12-06,72.0,16.11,,
2011-12-07,70.0,29.08,,
2011-12-10,53.1,12.08,,
2011-12-13,63.0,6.04,,
2011-12-15,68.0,25.05,,
2011-12-21,64.9,21.03,,
2011-12-23,68.0,25.95,,
2011-12-30,62.1,19.91,,
2012-01-02,55.0,16.11,,
2012-01-04,44.1,16.11,,
2012-01-07,72.0,14.09,,
2012-01-17,64.9,31.09,,
2012-01-21,57.9,17.9,,
2012-01-28,62.1,14.99,,
2012-01-31,68.0,17.0,,
2012-02-01,70.0,19.91,,
2012-02-02,69.1,14.09,,
2012-02-06,48.9,6.04,,
2012-02-07,57.0,10.07,,
2012-02-21,57.9,17.9,,
2012-02-22,70.0,29.97,,
2012-02-27,48.9,8.95,,
2012-02-28,66.0,12.97,,
2012-03-06,54.0,10.07,,
2012-03-13,78.1,17.0,,
2012-03-18,70.0,8.95,,
2012-03-19,77.0,12.08,,
2012-03-21,75.0,12.08,,
2012-03-25,68.0,12.97,,
2012-04-10,73.9,25.05,,
2012-04-11,57.9,17.9,,
2012-04-14,75.9,19.91,,
2012-04-18,69.1,17.9,,
2012-04-23,51.1,17.0,,
2012-05-04,90.0,14.99,,
2012-05-05,84.0,14.09,,
2012-05-08,80.1,16.11,,
2012-05-17,81.0,16.11,,
2012-05-20,82.0,21.03,,
2012-06-06,73.9,12.97,,
2012-06-14,79.0,17.0,,
2012-06-19,91.9,12.97,,
2012-06-28,97.0,17.9,,
2012-07-05,100.9,14.09,,
2012-07-11,80.1,21.92,,
2012-07-20,95.0,29.08,,
2012-07-26,98.1,17.9,,
2012-07-27,99.0,19.91,,
2012-08-02,93.0,23.94,,
2012-08-03,93.0,14.99,,
2012-08-14,91.0,16.11,,
2012-08-15,88.0,14.09,,
2012-08-16,89.1,10.07,,
2012-08-18,86.0,12.08,,
2012-08-22,81.0,21.03,,
2012-09-03,89.1,19.91,,
2012-09-05,88.0,21.03,,
2012-09-09,79.0,12.08,,
2012-09-12,79.0,12.97,,
2012-09-23,75.0,14.09,,
2012-09-30,73.0,6.93,,
2012-10-11,68.0,10.07,,
2012-10-13,66.9,14.99,,
2012-10-20,72.0,14.09,,
2012-10-28,64.0,17.9,,
2012-11-06,46.9,16.11,,
2012-11-08,61.0,14.09,,
2012-11-13,64.9,12.97,,
2012-11-14,51.1,17.9,,
2012-12-01,64.9,6.04,,
2012-12-06,51.1,14.99,,
2012-12-15,57.9,8.95,,
2012-12-22,50.0,17.0,,
2012-12-23,55.0,14.99,,
2012-12-27,50.0,14.99,,
2013-01-01,50.0,19.91,,
2013-01-14,69.1,14.09,,
2013-01-17,51.1,31.99,,
2013-01-19,54.0,12.08,,
2013-01-22,43.0,14.99,,
2013-01-26,37.9,8.05,,
2013-01-30,72.0,31.99,,
2013-02-02,45.0,19.91,,
2013-02-05,60.1,14.99,,
2013-02-12,60.1,12.97,,
2013-02-16,46.9,12.97,,
2013-02-21,54.0,16.11,,
2013-02-23,44.1,10.07,,
2013-03-01,48.9,12.97,,
2013-03-02,48.0,12.97,,
2013-03-03,46.0,14.99,,
2013-03-12,69.1,23.04,,
2013-03-26,50.0,12.97,,
2013-04-06,64.0,17.0,,
2013-04-08,78.1,21.03,,
2013-04-16,75.9,8.95,,
2013-04-19,84.0,46.98,,
2013-04-23,66.9,14.99,,
2013-04-24,77.0,23.04,,
2013-04-26,71.1,12.97,,
2013-05-10,84.0,21.03,,
2013-05-12,72.0,16.11,,
2013-05-15,86.0,18.12,,
2013-05-23,82.0,12.97,,
2013-06-01,89.1,18.12,,
2013-06-07,75.9,14.09,,
2013-06-15,84.9,14.99,,
2013-06-23,86.0,12.08,,
2013-06-29,86.0,12.97,,
2013-07-02,77.0,14.99,,
2013-07-08,90.0,14.09,,
2013-07-10,89.1,19.91,,
2013-07-18,93.0,12.08,,
2013-07-30,87.1,10.07,,
2013-07-31,82.9,25.05,,
2013-08-04,84.0,14.09,,
2013-08-06,84.0,16.11,,
2013-08-10,93.9,10.96,,
2013-08-15,75.9,12.97,,
2013-08-21,88.0,12.08,,
2013-08-23,88.0,14.09,,
2013-08-25,80.1,14.99,,
2013-08-29,87.1,14.99,,
2013-09-03,89.1,21.92,,
2013-09-04,84.9,12.97,,
2013-09-06,82.0,14.09,,
2013-09-07,82.0,8.95,,
2013-09-14,75.9,17.0,,
2013-09-17,75.9,18.12,,
2013-09-19,78.1,8.05,,
2013-09-22,77.0,21.03,,
2013-09-30,75.9,10.07,,
2013-10-03,86.0,12.97,,
2013-10-05,89.1,10.07,,
2013-10-07,73.9,21.03,,
2013-10-08,63.0,19.91,,
2013-10-11,66.0,8.95,,
2013-10-14,64.9,14.99,,
2013-10-15,71.1,12.97,,
2013-10-16,70.0,6.04,,
2013-10-18,69.1,12.08,,
2013-10-24,59.0,14.99,,
2013-10-29,73.0,8.05,,
2013-11-02,71.1,14.99,,
2013-11-17,71.1,18.12,,
2013-11-18,75.0,18.12,,
2013-11-19,55.9,14.09,,
2013-11-26,66.0,18.12,,
2013-11-27,50.0,14.99,,
2013-11-30,48.0,12.08,,
2013-12-05,66.9,18.12,,
2013-12-11,48.9,12.08,,
2013-12-24,46.9,12.97,,
2013-12-27,52.0,8.05,,
2013-12-29,63.0,21.92,,
2013-12-31,51.1,12.97,,
2014-01-12,57.9,16.11,,
2014-01-22,30.2,12.97,,
2014-01-27,64.9,18.12,,
2014-01-28,33.1,14.99,,
2014-02-03,64.0,21.03,,
2014-02-04,39.9,16.11,,
2014-02-13,36.0,16.11,,
2014-02-20,72.0,23.94,,
2014-02-28,45.0,17.0,,
2014-03-05,44.1,10.07,,
2014-03-06,42.1,21.03,,
2014-03-07,36.0,21.92,,
2014-03-10,73.9,16.11,,
2014-03-13,45.0,21.03,,
2014-03-20,66.0,17.0,,
2014-03-24,50.0,12.08,,
2014-03-29,66.0,25.05,,
2014-04-03,78.1,12.08,,
2014-04-05,71.1,14.99,,
2014-04-06,60.1,18.12,,
2014-04-07,64.0,18.12,,
2014-04-09,68.0,12.97,,
2014-04-13,81.0,18.12,,
2014-04-26,79.0,19.91,,
2014-05-11,86.0,8.95,,
2014-05-14,89.1,14.99,,
2014-05-28,90.0,14.99,,
2014-05-29,75.9,12.97,,
2014-05-30,73.9,12.97,,
2014-06-08,87.1,16.11,,
2014-06-11,93.9,31.99,,
2014-06-21,91.0,14.99,,
2014-07-24,88.0,21.92,,
2014-08-04,84.9,12.08,,
2014-08-06,90.0,14.99,,
2014-08-08,81.0,12.08,,
2014-08-26,82.0,14.09,,
2014-08-28,91.9,8.95,,
2014-09-05,91.0,12.08,,
2014-09-11,88.0,19.91,,
2014-09-21,87.1,14.99,,
2014-09-26,75.9,14.09,,
2014-09-28,79.0,8.05,,
2014-10-04,73.0,14.09,,
2014-10-06,75.9,19.91,,
2014-10-08,82.9,14.99,,
2014-10-12,62.1,14.09,,
2014-10-20,71.1,16.11,,
2014-10-29,78.1,19.91,,
2014-10-31,62.1,12.97,,
2014-11-05,71.1,12.97,,
2014-11-11,72.0,12.97,,
2014-11-12,75.9,8.95,,
2014-11-20,59.0,21.03,,
2014-11-23,66.0,21.92,,
2014-11-24,72.0,25.05,,
2014-12-01,73.9,12.97,,
2014-12-11,48.0,14.99,,
2014-12-18,51.1,8.95,,
2014-12-19,52.0,8.95,,
2014-12-27,62.1,12.08,,
2014-12-28,61.0,14.99,,
2014-12-31,46.0,8.95,,
2015-01-01,51.1,14.99,,
2015-01-15,41.0,8.95,,
2015-01-16,53.1,14.09,,
2015-01-19,63.0,14.99,,
2015-01-29,46.9,14.99,,
2015-01-30,48.0,18.12,,
2015-02-01,57.0,19.91,,
2015-02-03,45.0,10.07,,
2015-02-08,72.0,27.96,,
2015-02-12,54.0,21.03,,
2015-02-16,27.1,12.97,,
2015-02-18,39.9,23.94,,
2015-02-21,39.9,8.95,,
2015-02-22,57.0,12.08,,
2015-03-01,35.1,12.08,,
2015-03-12,66.0,17.0,,
2015-04-03,82.9,29.97,,
2015-04-15,61.0,10.96,,
2015-04-17,78.1,8.05,,
2015-04-19,73.0,19.91,,
2015-04-22,77.0,25.05,,
2015-04-29,70.0,10.07,,
2015-05-20,88.0,14.09,,
2015-05-22,75.0,10.07,,
2015-05-23,80.1,14.99,,
2015-05-30,88.0,12.97,,
2015-06-01,90.0,25.95,,
2015-06-02,82.0,10.07,,
2015-06-15,99.0,10.07,,
2015-06-16,100.0,14.99,,
2015-06-28,84.0,16.11,,
2015-07-02,87.1,18.12,,
2015-07-05,90.0,29.08,,
2015-07-07,91.0,14.09,,
2015-07-10,93.9,12.97,,
2015-07-18,93.0,14.09,,
2015-07-22,88.0,8.95,,
2015-07-25,88.0,10.07,,
2015-08-04,95.0,12.97,,
2015-08-06,95.0,25.95,,
2015-08-08,84.9,17.0,,
2015-08-11,87.1,21.03,,
2015-08-18,84.9,19.91,,
2015-08-23,87.1,8.95,,
2015-08-28,87.1,12.97,,
2015-09-03,91.0,6.93,,
2015-09-06,81.0,14.09,,
2015-09-10,89.1,19.91,,
2015-09-11,84.0,8.95,,
2015-09-13,75.9,14.09,,
2015-09-14,78.1,12.08,,
2015-09-15,82.0,12.08,,
2015-09-16,81.0,8.95,,
2015-09-25,70.0,19.91,,
2015-09-29,82.0,12.97,,
2015-10-04,69.1,25.95,,
2015-10-10,66.9,17.0,,
2015-10-20,70.0,10.07,,
2015-10-22,79.0,12.08,,
2015-10-25,77.0,12.97,,
2015-11-09,55.0,16.11,,
2015-11-17,66.9,14.09,,
2015-11-18,72.0,19.91,,
2015-11-19,73.0,17.0,,
2015-11-20,62.1,14.99,,
2015-11-22,52.0,12.97,,
2015-11-23,46.9,10.07,,
2015-11-25,59.0,10.07,,
2015-11-30,60.1,14.09,,
2015-12-01,53.1,6.93,,
2015-12-02,64.0,17.0,,
2015-12-03,57.9,12.97,,
2015-12-06,60.1,6.04,,
2015-12-07,57.9,6.93,,
2015-12-18,59.0,16.11,,
2015-12-20,54.0,8.05,,
2015-12-24,77.0,23.04,,
2015-12-28,68.0,21.92,,
2016-01-04,43.0,16.11,,
2016-01-10,63.0,25.05,,
2016-01-18,35.1,14.09,,
2016-01-21,44.1,12.08,,
2016-01-25,52.0,12.97,,
2016-02-01,72.0,21.03,,
2016-02-04,63.0,17.0,,
2016-02-05,46.9,14.99,,
2016-02-06,48.0,8.95,,
2016-02-12,32.0,12.97,,
2016-02-14,32.0,12.97,,
2016-02-26,50.0,17.0,,
2016-03-02,64.0,25.05,,
2016-03-11,80.1,23.04,,
2016-03-13,77.0,23.04,,
2016-03-14,80.1,31.99,,
2016-03-24,78.1,27.96,,
2016-03-26,64.9,16.11,,
2016-03-31,77.0,21.92,,
2016-04-01,78.1,29.08,,
2016-04-03,62.1,17.0,,
2016-04-07,69.1,31.99,,
2016-04-08,63.0,16.11,,
2016-04-11,75.9,23.94,,
2016-04-12,64.0,18.12,,
2016-04-14,66.0,16.11,,
2016-04-16,70.0,16.11,,
2016-04-25,81.0,19.91,,
2016-04-30,64.9,12.97,,
2016-05-04,73.9,14.09,,
2016-05-05,61.0,12.08,,
2016-05-14,82.0,21.92,,
2016-05-16,73.0,12.97,,
2016-05-17,69.1,12.97,,
2016-05-19,62.1,12.08,,
2016-05-21,77.0,12.97,,
2016-05-26,89.1,14.99,,
2016-05-29,75.9,14.99,,
2016-06-01,86.0,21.92,,
2016-06-08,81.0,17.0,,
2016-06-24,88.0,14.99,,
2016-06-28,78.1,12.08,,
2016-07-07,93.0,23.04,,
2016-07-15,95.0,29.97,,
2016-07-18,93.0,14.09,,
2016-07-24,95.0,10.07,,
2016-07-26,97.0,23.04,,
2016-07-28,96.1,19.91,,
2016-07-29,91.9,10.07,,
2016-09-10,91.9,14.99,,
2016-09-11,91.0,14.99,,
2016-09-13,91.0,10.07,,
2016-09-15,90.0,17.0,,
2016-09-16,82.9,14.99,,
2016-10-21,78.1,18.12,,
2016-10-23,70.0,14.99,,
2016-10-30,84.0,14.09,,
2016-11-18,75.9,8.05,,
2016-11-28,59.0,19.91,,
2016-11-29,72.0,21.92,,
2016-11-30,77.0,27.96,,
